Timestamp,User Count,Type,Name,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%,Total Request Count,Total Failure Count,Total Median Response Time,Total Average Response Time,Total Min Response Time,Total Max Response Time,Total Average Content Size
1777818496,300,,Aggregated,146.200000,0.000000,450,1500,2200,2500,3400,4000,5200,6800,10000,14000,15000,21517,0,450,1225.5168942649525,3.0958999996073544,14976.348799988045,48847.746944276616
1777818497,300,,Aggregated,144.600000,0.000000,450,1500,2200,2600,3400,4000,5300,6800,10000,14000,15000,21640,0,450,1232.0316936690867,3.0958999996073544,14976.348799988045,48881.7387245841
1777818498,300,,Aggregated,142.600000,0.000000,450,1500,2200,2600,3500,4000,5300,6900,10000,14000,15000,21762,0,450,1238.9058839582303,3.0958999996073544,14976.348799988045,48946.95836779708
1777818499,300,,Aggregated,140.700000,0.000000,450,1500,2300,2600,3500,4000,5300,6900,10000,14000,15000,21917,0,450,1246.7347162384917,3.0958999996073544,14976.348799988045,48842.228954692706
1777818500,300,,Aggregated,136.000000,0.000000,450,1600,2300,2600,3500,4000,5300,6900,10000,14000,15000,22043,0,450,1251.6685824705767,3.0958999996073544,14976.348799988045,48868.60078029306
1777818501,300,,Aggregated,135.800000,0.000000,450,1600,2300,2600,3500,4000,5400,6900,10000,14000,15000,22162,0,450,1258.428806650968,3.0958999996073544,14976.348799988045,48988.56050897933
1777818502,300,,Aggregated,131.600000,0.000000,450,1600,2300,2600,3600,4000,5500,6900,10000,14000,15000,22305,0,450,1263.4053792512316,3.0958999996073544,14976.348799988045,49015.59807218113
1777818503,300,,Aggregated,128.600000,0.000000,460,1600,2300,2700,3600,4000,5500,6900,10000,14000,15000,22444,0,460,1269.6595228167291,3.0958999996073544,14976.348799988045,49051.82988772055
1777818504,300,,Aggregated,127.700000,0.000000,460,1600,2300,2700,3600,4000,5500,7000,11000,14000,15000,22563,0,460,1276.2017799139576,3.0958999996073544,14976.348799988045,49111.2260337721
1777818505,300,,Aggregated,129.600000,0.000000,460,1600,2300,2700,3600,4000,5500,7000,11000,14000,15000,22705,0,460,1282.893413063143,3.0958999996073544,14976.348799988045,49130.62166923585
1777818506,300,,Aggregated,129.800000,0.000000,460,1600,2300,2700,3600,4000,5600,7000,11000,14000,15000,22815,0,460,1288.118578724468,3.0958999996073544,14976.348799988045,49170.16603111988
1777818507,300,,Aggregated,132.400000,0.000000,470,1600,2300,2700,3600,4000,5600,7000,11000,14000,15000,22957,0,470,1294.5649339329518,3.0958999996073544,14976.348799988045,49197.95552554776
