Timestamp,User Count,Type,Name,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%,Total Request Count,Total Failure Count,Total Median Response Time,Total Average Response Time,Total Min Response Time,Total Max Response Time,Total Average Content Size
1777817539,50,,Aggregated,18.700000,0.000000,7,14,15,17,22,30,64,280,380,410,410,3012,0,7,15.10144023919145,2.663599996594712,410.3159000078449,49289.22277556441
1777817540,50,,Aggregated,19.300000,0.000000,7,14,15,17,22,30,64,280,380,410,410,3031,0,7,15.072921412219642,2.663599996594712,410.3159000078449,49272.14021774992
1777817541,50,,Aggregated,18.700000,0.000000,7,14,15,17,22,30,63,280,380,410,410,3052,0,7,15.035902916258559,2.663599996594712,410.3159000078449,49226.3997378768
1777817542,50,,Aggregated,19.300000,0.000000,7,14,15,17,22,30,63,280,380,410,410,3069,0,7,15.007462365738538,2.663599996594712,410.3159000078449,49308.87227109808
1777817543,50,,Aggregated,18.800000,0.000000,7,14,15,17,22,30,63,280,380,410,410,3089,0,7,14.985774587395888,2.663599996594712,410.3159000078449,49349.94269990288
1777817544,50,,Aggregated,18.800000,0.000000,7,14,15,17,22,30,62,280,380,410,410,3108,0,7,14.950694337347246,2.663599996594712,410.3159000078449,49268.547940797944
1777817545,50,,Aggregated,19.000000,0.000000,7,14,15,17,22,30,62,280,380,410,410,3128,0,7,14.914876790429183,2.663599996594712,410.3159000078449,49165.28037084399
1777817546,50,,Aggregated,18.900000,0.000000,7,14,15,17,22,30,62,280,380,410,410,3148,0,7,14.896325095451799,2.663599996594712,410.3159000078449,49134.506035578146
1777817547,50,,Aggregated,19.200000,0.000000,7,14,15,17,22,29,62,280,380,410,410,3172,0,7,14.864728341896726,2.663599996594712,410.3159000078449,49180.97919293821
1777817548,50,,Aggregated,19.600000,0.000000,7,14,15,17,22,29,62,280,380,410,410,3189,0,7,14.839872718879509,2.663599996594712,410.3159000078449,49198.66259015365
1777817549,50,,Aggregated,19.000000,0.000000,7,14,15,17,22,30,62,280,380,410,410,3205,0,7,14.853348736502317,2.663599996594712,410.3159000078449,49432.40218408736
1777817550,50,,Aggregated,19.300000,0.000000,7,14,15,17,22,30,62,280,380,410,410,3226,0,7,14.838305455823948,2.663599996594712,410.3159000078449,49388.792622442656
